Transaction_Amount_INR,Transaction_Hour,Merchant_Category,Country,Distance_from_Home_km,Mins_Since_Last_Txn,Avg_Monthly_Txn_INR,Is_Fraud
1112.0,16,Online,India,1635.0,645.0,2303,0
1282.0,22,Electronics,India,8889.0,110.0,7279,0
627.0,14,Online,India,3288.0,165.0,9990,0
1996.0,8,Grocery,India,9576.0,621.0,2683,0
181.0,8,Travel,India,3024.0,707.0,2560,0
802.0,9,Grocery,USA,3294.0,576.0,2794,1
1623.0,13,Travel,India,1675.0,72.0,13329,0
630.0,10,Online,UK,5260.0,629.0,5461,0
1212.0,12,Grocery,UK,8477.0,624.0,874,0
5736.0,16,Medical,Other,5475.0,453.0,16978,0
975.0,1,Travel,India,3220.0,524.0,5052,0
2383.0,20,Online,Dubai,2190.0,18.0,16957,1
9473.0,0,Grocery,India,4684.0,490.0,4726,1
1012.0,4,Medical,Dubai,1449.0,671.0,13761,0
730.0,4,Medical,India,2035.0,547.0,15123,0
637.0,6,Electronics,USA,6230.0,229.0,15210,0
2858.0,4,Medical,India,1634.0,558.0,15038,0
443.0,8,Travel,India,2057.0,13.0,5566,0
758.0,22,Restaurant,India,8146.0,,926,0
117.0,21,Fuel,India,6010.0,140.0,4641,0
213.0,16,Travel,India,9265.0,48.0,5657,0
749.0,6,Travel,India,8985.0,517.0,8133,0
1124.0,14,Grocery,India,9262.0,354.0,17965,1
30.0,19,Travel,India,7916.0,344.0,2836,1
1791.0,0,Medical,USA,1797.0,710.0,18485,0
2162.0,3,Grocery,Singapore,2947.0,61.0,11931,0
6723.200965371459,21,Fuel,India,3687.0,290.0,10277,0
4262.0,1,Electronics,India,9563.0,346.0,5441,0
547.0,8,Travel,Singapore,8653.0,338.0,19738,0
6260.0,2,Grocery,India,3190.0,698.0,558,0
765.0,8,Electronics,India,2394.0,352.0,15939,0
5202.0,4,Restaurant,Singapore,4733.0,40.0,2650,0
3626.0,9,Online,India,2052.0,440.0,1792,0
2441.0,17,Fuel,India,,188.0,15504,0
975.0,8,Electronics,USA,4453.0,507.0,8440,0
1238.0,17,Electronics,USA,1016.0,308.0,2709,0
2873.0,8,Medical,India,6498.0,440.0,19954,0
537.0,0,Electronics,India,4554.0,459.0,4879,0
4657.0,7,Travel,India,,319.0,18859,1
123.0,10,Online,UK,247.0,163.0,16916,0
5958.0,18,Travel,India,7186.0,468.0,5008,0
582.0,8,Online,India,8766.0,643.0,16702,0
4749.0,8,Fuel,India,995.0,181.0,12367,0
867.0,17,Fuel,India,2232.0,512.0,984,0
670.0,11,Restaurant,India,7394.0,189.0,17294,1
5655.0,4,Grocery,USA,6295.0,593.0,15559,0
7097.0,0,Online,India,3181.0,180.0,11289,0
14145.0,0,Grocery,Other,2953.0,,7373,0
1047.0,5,Restaurant,India,6642.0,178.0,11876,0
3440.0,20,Electronics,India,7068.0,,8506,0
3541.0,3,Restaurant,USA,3874.0,194.0,13566,0
715.0,9,Medical,USA,9933.0,597.0,12103,0
620.0,12,Online,India,5420.0,663.0,8020,0
3076.0,14,Medical,India,3776.0,334.0,12764,0
2073.0,17,Restaurant,India,4631.0,119.0,19322,0
3674.0,21,Fuel,India,4863.0,425.0,6712,0
1485.0,5,Fuel,India,6207.0,604.0,11509,0
5817.0,8,Medical,Dubai,4181.0,138.0,13714,0
4283.0,0,Restaurant,India,7715.0,452.0,16746,0
3648.0,19,Restaurant,USA,580.0,245.0,10472,0
5680.0,8,Fuel,Dubai,5796.0,275.0,5737,0
8109.0,8,Online,India,3836.0,576.0,8721,0
4806.0,1,Fuel,India,7887.0,280.0,14784,0
1945.0,12,Medical,India,9862.0,450.0,2075,0
3667.0,17,Fuel,India,5742.0,601.0,18909,0
2104.0,23,Restaurant,Singapore,3237.0,71.0,7070,0
2815.0,5,Medical,India,5239.0,47.0,2218,1
367.0,11,Medical,India,1601.0,616.0,6658,0
1362.0,22,Online,India,,111.0,6510,0
504.0,9,Restaurant,India,2718.0,466.0,15304,0
7651.0,23,Grocery,UK,8477.0,544.0,16123,1
1376.0,10,Grocery,India,4835.0,,13260,0
2874.0,4,Grocery,India,8831.0,204.0,10781,0
802.0,9,Grocery,USA,3294.0,576.0,2794,1
75.0,15,Restaurant,India,6642.0,114.0,7980,0
584.0,2,Grocery,India,,408.0,10996,0
2443.0,19,Travel,India,7891.0,207.0,16222,0
929.0,23,Medical,India,7712.0,276.0,17092,1
4715.0,5,Restaurant,India,8148.0,700.0,3305,0
3058.0,8,Medical,Other,8837.0,386.0,713,0
3153.0,19,Travel,Dubai,7632.0,531.0,16522,1
105.0,22,Travel,India,7365.0,18.0,14018,0
5711.0,13,Travel,India,9286.0,534.0,11011,0
2906.0,11,Online,India,6903.0,515.0,6341,0
2180.0,9,Restaurant,India,9448.0,672.0,5682,0
1642.0,6,Medical,India,1509.0,629.0,9315,0
2220.0,2,Online,India,7315.0,197.0,12296,0
564.0,5,Fuel,India,2672.0,239.0,19386,0
847.0,5,Online,Other,5494.0,411.0,17732,0
1517.0,7,Electronics,India,9189.0,582.0,2359,0
34.0,23,Medical,India,2247.0,68.0,1154,1
38.0,20,Travel,India,4265.0,185.0,7955,0
2816.0,1,Medical,Dubai,4247.0,377.0,11421,0
27.0,11,Medical,India,1041.0,405.0,13964,0
1473.0,17,Electronics,India,777.0,129.0,14686,0
3034.0,3,Travel,India,436.0,,3913,0
2966.0,3,Medical,India,5797.0,569.0,5017,0
407.0,4,Fuel,India,2439.0,649.0,3343,0
3461.0,12,Travel,UK,2643.0,304.0,2723,0
1767.0,14,Electronics,USA,9321.0,360.0,9559,1
389.0,0,Online,India,4833.0,269.0,7437,0
109.0,2,Electronics,India,4573.0,643.0,12288,0
4673.0,18,Fuel,UK,5230.0,,10824,0
281.0,21,Electronics,India,7102.0,643.0,6526,0
3022.0,10,Medical,India,7288.0,243.0,11349,0
670.0,11,Restaurant,India,7394.0,189.0,17294,1
1271.0,1,Grocery,Singapore,4136.0,305.0,16863,1
358.0,9,Fuel,USA,47.0,623.0,8898,0
947.0,18,Travel,India,5981.0,666.0,7763,0
3955.0,0,Medical,India,3657.0,565.0,1220,1
1629.0,5,Restaurant,USA,9738.0,392.0,17180,0
877.0,15,Restaurant,Other,5404.0,309.0,1739,0
558.0,10,Medical,USA,7981.0,522.0,12928,0
3601.0,2,Electronics,UK,8812.0,2.0,18754,0
4227.0,21,Grocery,India,7977.0,,8324,0
208.0,4,Online,India,2304.0,241.0,16298,0
1272.0,19,Electronics,India,9731.0,687.0,14664,0
2525.0,4,Travel,USA,9306.0,698.0,8332,0
3837.0,2,Medical,India,7130.0,404.0,11967,0
1279.0,7,Fuel,India,6810.0,209.0,7292,0
117.0,19,Restaurant,India,408.0,498.0,10350,0
505.0,10,Electronics,India,4392.0,354.0,15408,1
398.0,17,Medical,USA,9353.0,297.0,10344,0
2337.0,21,Fuel,India,6518.0,,6280,0
636.0,2,Medical,India,6894.0,166.0,7752,1
2164.0,11,Grocery,India,2692.0,526.0,3281,0
1510.0,22,Medical,UK,417.0,,9359,0
70.0,21,Travel,India,2513.0,395.0,10417,0
470.0,12,Restaurant,India,,365.0,18819,0
2641.0,0,Medical,Dubai,8231.0,330.0,10449,0
20.0,7,Travel,India,8114.0,549.0,3437,0
953.0,8,Travel,India,4578.0,684.0,16286,0
172.0,0,Restaurant,India,9799.0,55.0,1131,0
3462.0,23,Travel,India,4144.0,76.0,6957,0
1917.0,8,Restaurant,UK,,474.0,17596,0
890.0,7,Medical,Singapore,6940.0,,16142,1
1495.0,20,Fuel,India,2854.0,67.0,1440,0
2160.0,10,Travel,India,3145.0,651.0,18672,0
1472.0,12,Fuel,India,7529.0,112.0,4718,0
2459.0,13,Electronics,India,5051.0,275.0,13900,1
6288.0,10,Electronics,India,5306.0,50.0,5639,0
114.0,20,Online,India,8026.0,34.0,3591,0
3361.0,13,Fuel,India,,683.0,12139,0
2989.0,9,Online,India,,501.0,3618,0
711.0,18,Electronics,India,,239.0,14495,0
375.0,14,Grocery,India,1441.0,79.0,7605,0
282.0,17,Fuel,Singapore,8195.0,255.0,17899,1
221.0,18,Electronics,Other,376.0,315.0,19665,1
1142.0,12,Travel,India,8820.0,505.0,17600,0
1364.0,9,Electronics,India,2875.0,587.0,510,0
16.0,21,Travel,Other,5021.0,616.0,15609,0
890.0,7,Medical,Singapore,6940.0,,16142,1
610.0,11,Online,India,4494.0,278.0,13134,0
898.0,14,Electronics,Other,,365.0,9549,0
1113.0,18,Fuel,India,4517.0,104.0,12753,0
13710.6848442821,10,Grocery,India,6182.0,,16666,0
941.0,20,Grocery,India,8740.0,462.0,18117,1
1552.0,22,Medical,India,3244.0,452.0,12063,0
3826.0,17,Medical,India,8401.0,443.0,10506,0
1044.5582246713716,21,Electronics,India,4469.0,,1070,0
2260.0,2,Travel,India,7838.0,451.0,17319,0
1973.0,8,Travel,Other,7210.0,719.0,10330,0
439.0,2,Grocery,India,8737.0,435.0,2344,0
290.0,9,Travel,Other,6295.0,,17189,0
2779.0,18,Travel,India,1332.0,640.0,1435,0
5802.0,13,Restaurant,India,8453.0,227.0,16867,0
162.0,4,Restaurant,India,4485.0,,14807,0
1229.0,6,Grocery,UK,315.0,403.0,4946,0
1767.0,14,Electronics,USA,9321.0,360.0,9559,1
1618.0,19,Restaurant,India,5846.0,688.0,17084,0
1986.0,9,Electronics,India,5666.0,354.0,18752,1
478.0,14,Medical,India,312.0,237.0,609,0
1680.0,18,Restaurant,India,7875.0,714.0,16224,0
158.0,23,Electronics,Singapore,722.0,702.0,16105,0
1102.0,22,Medical,India,9062.0,562.0,5655,0
4156.0,23,Fuel,India,2476.0,24.0,18016,0
902.0,16,Electronics,India,1032.0,360.0,18363,0
3623.0,15,Online,USA,6553.0,689.0,19032,1
507.0,19,Restaurant,India,8861.0,62.0,1847,0
3349.0,3,Medical,India,8044.0,36.0,16605,0
1044.0,11,Restaurant,India,1077.0,167.0,16322,0
12.0,18,Medical,India,9577.0,691.0,11013,0
6327.0,14,Restaurant,India,1361.0,643.0,4797,0
197.0,16,Restaurant,India,7357.0,,2480,0
3054.0,20,Grocery,USA,,592.0,18713,0
18.0,17,Online,India,3146.0,248.0,804,0
206.0,16,Travel,India,8599.0,482.0,8211,0
1091.0,20,Medical,Other,8573.0,56.0,10421,0
86.0,8,Medical,India,4702.0,365.0,4099,0
10.0,15,Medical,UK,8320.0,538.0,19132,0
3842.0,14,Travel,India,8145.0,436.0,10346,0
2111.0,4,Electronics,Singapore,2588.0,51.0,12850,0
1141.0,9,Electronics,Other,6372.0,308.0,3039,0
230.0,10,Grocery,India,7731.0,367.0,7800,0
979.0,15,Restaurant,India,5808.0,650.0,3922,0
4885.0,16,Electronics,India,,69.0,5195,0
3549.402329415369,11,Grocery,India,6702.0,526.0,8052,0
3170.0,15,Travel,India,2973.0,579.0,4376,0
8403.0,20,Fuel,India,8026.0,673.0,13618,0
496.0,2,Fuel,India,6818.0,,19360,0
1494.0,16,Travel,India,5390.0,191.0,7566,0
335.0,12,Restaurant,India,3406.0,294.0,14818,0
2749.0,18,Travel,India,3944.0,33.0,896,0
504.0,13,Fuel,Other,8111.0,670.0,18003,0
732.0,17,Fuel,UK,9387.0,612.0,12450,0
1292.0,21,Medical,India,975.0,391.0,8510,0
3776.0,12,Travel,India,,423.0,16551,0
2502.0,12,Restaurant,India,5259.0,678.0,5310,0
1931.0,10,Medical,India,8022.0,428.0,11133,0
2009.0,2,Restaurant,India,6555.0,394.0,4402,0
3807.0,0,Restaurant,India,8441.0,96.0,2048,0
180.0,7,Electronics,India,8091.0,504.0,2712,0
2771.0,16,Restaurant,USA,8144.0,475.0,4047,0
2926.0,14,Electronics,India,,603.0,18424,0
4097.0,7,Grocery,Singapore,80.0,458.0,15945,1
342.0,17,Restaurant,India,6222.0,692.0,15496,0
707.0,3,Online,India,,396.0,5279,0
5174.0,9,Fuel,India,290.0,564.0,9833,0
2255.0,5,Travel,India,,612.0,1445,0
65.0,10,Fuel,India,4050.0,471.0,12791,0
223.0,18,Grocery,India,4928.0,410.0,1169,0
3588.0,18,Travel,India,1243.0,115.0,5003,0
1080.0,20,Medical,India,4458.0,45.0,7930,0
269.0,14,Electronics,India,8125.0,338.0,2588,0
821.0,5,Fuel,India,6080.0,,1190,0
3733.0,9,Medical,India,1067.0,61.0,3374,0
924.0,18,Restaurant,India,9948.0,424.0,10845,0
817.0,6,Travel,India,520.0,532.0,16594,0
1044.0,14,Fuel,India,8310.0,658.0,14565,0
770.0,4,Medical,India,,320.0,7572,0
192.0,7,Grocery,India,6474.0,290.0,7684,0
14.0,4,Medical,India,4438.0,209.0,18275,0
1232.0,19,Restaurant,India,4136.0,490.0,7311,0
641.0,0,Restaurant,India,2919.0,149.0,6181,0
803.0,0,Online,India,61.0,1.0,7588,1
7419.0,23,Online,Other,4309.0,305.0,16095,0
116.0,2,Grocery,Dubai,2642.0,243.0,14119,0
5129.0,8,Online,India,3775.0,133.0,2291,0
809.0,5,Online,India,3937.0,365.0,9662,0
1004.0,3,Fuel,India,2274.0,470.0,4968,0
254.0,4,Grocery,India,,336.0,5475,0
5245.0,17,Fuel,Singapore,7903.0,,5517,1
541.0,6,Fuel,India,1601.0,176.0,19459,0
952.0,23,Electronics,India,4288.0,295.0,3429,0
4954.0,13,Travel,India,864.0,35.0,19931,0
221.0,18,Electronics,Other,376.0,315.0,19665,1
5337.0,1,Online,India,819.0,718.0,3014,0
499.0,19,Online,Other,1023.0,664.0,4302,0
2369.0,17,Electronics,India,7507.0,39.0,2387,0
3015.0,14,Travel,India,2241.0,603.0,17216,0
813.0,16,Travel,India,418.0,355.0,12738,0
635.0,15,Electronics,India,8013.0,273.0,8803,0
36.0,15,Online,India,7462.0,249.0,5909,0
5245.0,17,Fuel,Singapore,7903.0,,5517,1
1412.0,5,Grocery,UK,8484.0,704.0,9890,0
2066.0,20,Grocery,India,,694.0,8210,0
1157.0,22,Travel,India,6309.0,482.0,19806,0
562.0,9,Restaurant,India,717.0,150.0,4929,0
1710.0,17,Electronics,USA,7197.0,520.0,5620,0
3671.0,4,Electronics,India,,475.0,3632,1
2266.0,11,Electronics,USA,6437.0,407.0,19514,0
2113.0,14,Restaurant,India,9845.0,51.0,12761,1
731.0,8,Travel,India,5132.0,263.0,14600,0
1842.0,7,Fuel,India,7118.0,,7934,0
311.0,5,Restaurant,India,,264.0,5067,1
324.0,17,Fuel,India,4733.0,379.0,16698,0
2981.0,5,Online,India,2386.0,301.0,3601,0
2035.0,10,Travel,India,11.0,626.0,12682,0
248.0,21,Travel,India,9704.0,241.0,18563,0
1375.0,13,Grocery,India,4472.0,232.0,7409,1
864.0,14,Grocery,Singapore,2912.0,468.0,18090,0
565.0,10,Electronics,India,6452.0,698.0,7857,0
802.0,9,Grocery,USA,3294.0,576.0,2794,1
2834.0,12,Electronics,India,6953.0,254.0,17857,0
658.0,16,Grocery,India,6380.0,687.0,19191,0
1074.0,14,Grocery,India,1996.0,524.0,11453,0
1899.0,17,Online,India,6963.0,183.0,16863,0
2690.0,21,Electronics,Singapore,5569.0,379.0,6739,1
6958.0,13,Grocery,India,1660.0,353.0,10211,0
917.0,23,Fuel,India,8082.0,463.0,11857,0
137.0,12,Fuel,USA,6089.0,517.0,2944,0
2036.0,22,Online,UK,,77.0,2731,0
1935.0,0,Restaurant,India,6473.0,549.0,968,0
849.0,3,Fuel,India,3738.0,576.0,18319,0
1609.0,11,Online,USA,3269.0,356.0,8297,1
579.0,18,Restaurant,UK,7634.0,418.0,779,0
981.0,17,Online,India,9233.0,178.0,12619,0
462.0,6,Electronics,India,,496.0,14115,0
9506.0,21,Travel,India,8879.0,589.0,16504,0
1582.0,17,Travel,Other,629.0,449.0,8571,0
15403.16009147809,23,Electronics,India,7376.0,261.0,708,1
9662.0,12,Online,Singapore,3121.0,332.0,18375,0
235.0,1,Fuel,India,7858.0,82.0,11258,0
880.0,4,Grocery,India,9687.0,370.0,13500,0
1337.0,11,Travel,India,6362.0,,19621,0
3857.0,3,Medical,India,6647.0,622.0,8604,0
2825.0,2,Grocery,India,2066.0,585.0,18469,1
4592.0,17,Travel,USA,7126.0,424.0,3677,0
452.0,21,Restaurant,India,1026.0,642.0,1953,0
1460.0,4,Medical,India,8827.0,371.0,1690,0
3671.0,4,Electronics,India,,475.0,3632,1
2267.0,2,Electronics,Other,3752.0,301.0,1582,0
593.0,2,Restaurant,India,1737.0,110.0,811,0
2048.0,10,Travel,India,1483.0,421.0,4730,0
327.0,4,Medical,India,5261.0,544.0,19111,0
1209.0,1,Restaurant,India,6776.0,524.0,5141,0
1593.0,19,Electronics,India,6190.0,59.0,16130,0
1062.0,0,Electronics,Other,1024.0,513.0,16957,0
1608.0,15,Restaurant,India,5279.0,571.0,4698,0
1212.0,23,Grocery,Other,1999.0,34.0,12740,0
651.0,2,Travel,Other,6006.0,527.0,6166,0
3098.0,10,Medical,India,,421.0,9829,0
2398.0,20,Electronics,Dubai,8222.0,33.0,9682,0
685.0,18,Travel,India,8112.0,6.0,13361,0
504.0,12,Fuel,India,5666.0,369.0,7046,0
1528.0,21,Online,USA,1688.0,677.0,9876,0
715.0,17,Travel,USA,1707.0,697.0,955,0
1843.0,21,Restaurant,India,208.0,577.0,8067,0
1562.0,18,Fuel,India,3160.0,508.0,10205,0
245.63933032425268,16,Grocery,India,957.0,627.0,7899,0
594.0,6,Grocery,Other,7462.0,60.0,2882,0
1123.0,18,Grocery,India,4873.0,652.0,15042,0
3546.0,11,Grocery,India,138.0,22.0,18249,0
4418.0,6,Restaurant,India,7504.0,368.0,10017,0
581.0,8,Grocery,India,2579.0,408.0,11362,0
1992.0,3,Travel,India,9543.0,403.0,6113,0
1401.0,2,Medical,USA,6629.0,454.0,8021,1
74.0,7,Online,UK,4744.0,246.0,8504,0
410.0,4,Travel,India,9045.0,540.0,12736,0
377.0,2,Travel,India,4590.0,148.0,3827,0
161.0,12,Medical,India,3939.0,634.0,1655,0
613.0,20,Electronics,UK,278.0,268.0,16595,1
1550.0,18,Electronics,India,9593.0,137.0,3705,0
542.0,18,Restaurant,India,3205.0,244.0,15001,0
2607.0,6,Electronics,India,9905.0,489.0,19913,0
6200.0,19,Medical,India,747.0,684.0,9488,0
73.0,8,Fuel,India,3466.0,255.0,6820,0
3199.0,16,Grocery,India,537.0,445.0,15342,0
566.0,11,Online,India,620.0,,1061,0
322.0,21,Travel,Dubai,3292.0,661.0,16690,0
2028.0,16,Online,UK,9437.0,718.0,4594,0
800.0,20,Travel,Dubai,1553.0,578.0,11726,0
1696.0,16,Travel,India,7357.0,16.0,19019,1
3296.0,23,Restaurant,India,4604.0,478.0,10527,0
1779.0,18,Online,India,4724.0,475.0,5722,0
3636.0,0,Travel,UK,,334.0,4373,0
33.0,20,Fuel,India,9530.0,516.0,2218,0
324.0,22,Grocery,Other,8764.0,180.0,7590,0
2399.0,5,Online,India,9597.0,72.0,13180,0
3423.0,19,Medical,India,1440.0,287.0,3855,0
1364.0,6,Medical,India,5080.0,368.0,6976,0
5116.0,3,Grocery,India,6235.0,672.0,8301,0
2698.0,11,Online,India,4430.0,319.0,2275,1
12.0,3,Medical,India,3938.0,235.0,12439,0
1797.0,22,Travel,India,1942.0,685.0,13880,0
957.0,19,Medical,UK,1963.0,169.0,12268,0
1498.0,1,Grocery,India,2497.0,559.0,12269,0
1181.0,0,Travel,UK,861.0,208.0,10213,0
447.0,22,Medical,India,5945.0,447.0,8366,0
2845.0,6,Electronics,Dubai,8152.0,545.0,3548,0
46.0,16,Grocery,India,5572.0,488.0,4011,0
637.0,1,Grocery,India,6947.0,562.0,10903,0
1359.0,0,Travel,Other,6749.0,305.0,17317,0
4181.0,3,Restaurant,India,1636.0,663.0,1629,0
108.0,18,Electronics,India,5523.0,331.0,13884,0
6692.0,19,Grocery,India,8454.0,91.0,19001,0
330.0,13,Electronics,India,5844.0,430.0,5818,0
2975.0,21,Travel,India,2958.0,315.0,3690,0
3748.0,21,Fuel,India,4252.0,,7799,0
553.0,4,Travel,India,7244.0,325.0,10676,0
2623.0,5,Online,India,4385.0,242.0,11926,0
1433.0,7,Medical,India,5.0,505.0,2631,0
9387.236773282775,16,Medical,India,2507.0,654.0,16087,0
5388.0,4,Grocery,India,685.0,104.0,4928,0
545.0,12,Travel,India,761.0,598.0,5033,0
1596.0,3,Electronics,USA,715.0,369.0,2417,0
1467.0,1,Travel,India,1315.0,412.0,6535,0
615.0,8,Grocery,India,967.0,701.0,15723,1
3878.0,19,Online,India,887.0,14.0,10203,0
803.0,0,Online,India,61.0,1.0,7588,1
3766.0,14,Restaurant,India,3668.0,591.0,2679,0
1399.0,6,Grocery,India,7856.0,382.0,18912,0
336.0,16,Fuel,Singapore,9261.0,172.0,10459,0
8780.0,6,Fuel,India,5070.0,437.0,2035,1
1387.0,16,Medical,India,6854.0,,5158,0
703.0,0,Medical,India,8327.0,579.0,17124,0
471.0,13,Travel,India,3492.0,69.0,11285,0
2269.0,20,Medical,India,3372.0,,16590,0
1717.0,3,Grocery,UK,5810.0,717.0,19178,0
296.0,21,Travel,India,,186.0,1817,0
2061.0,10,Restaurant,India,382.0,596.0,14707,0
3043.0,7,Restaurant,UK,530.0,380.0,10888,0
7233.0,16,Electronics,India,,269.0,10057,0
11608.185827966165,7,Medical,India,,247.0,15736,0
196.0,0,Restaurant,India,1412.0,601.0,12622,0
2815.0,5,Medical,India,5239.0,47.0,2218,1
185.0,10,Travel,India,5944.0,687.0,14143,0
1001.0,1,Travel,India,8281.0,26.0,10500,0
7893.0,6,Medical,India,4466.0,284.0,11622,0
232.0,5,Online,India,,317.0,10267,0
1100.0,2,Fuel,India,6103.0,479.0,16064,0
633.0,15,Medical,Dubai,2763.0,695.0,16125,0
3531.0,23,Electronics,India,5902.0,344.0,19227,0
724.0,5,Travel,UK,9220.0,649.0,5955,0
890.0,7,Medical,Singapore,6940.0,,16142,1
833.0,6,Electronics,UK,9216.0,617.0,10109,0
1124.0,14,Grocery,India,9262.0,354.0,17965,1
10547.891182169476,4,Online,Dubai,8962.0,605.0,1857,0
2096.0,21,Medical,India,7005.0,650.0,16841,0
273.0,19,Online,India,9663.0,369.0,15611,0
399.0,3,Electronics,India,3702.0,372.0,5185,0
3390.0,14,Fuel,India,,640.0,14314,0
2815.0,5,Medical,India,5239.0,47.0,2218,1
1110.0,7,Grocery,USA,5064.0,667.0,16944,0
428.0,21,Electronics,USA,3349.0,161.0,7904,0
437.0,23,Fuel,India,3755.0,408.0,15253,0
1138.0,1,Travel,India,7623.0,710.0,8954,0
1802.0,0,Restaurant,India,3724.0,599.0,8453,0
606.0,14,Restaurant,India,7630.0,495.0,1868,0
835.0,18,Grocery,India,3170.0,573.0,1860,0
1911.0,10,Fuel,India,843.0,415.0,19076,0
219.0,16,Restaurant,India,4087.0,542.0,19167,0
631.0,12,Fuel,India,7025.0,63.0,19113,0
922.0,23,Medical,India,679.0,351.0,8493,0
21.0,10,Electronics,India,940.0,454.0,10951,0
590.0,12,Medical,Dubai,6805.0,529.0,1901,0
967.0,2,Restaurant,USA,8187.0,93.0,7296,1
929.0,23,Medical,India,7712.0,276.0,17092,1
75.0,15,Fuel,UK,6980.0,420.0,17605,0
958.0,5,Online,India,2431.0,313.0,16011,0
34.0,11,Grocery,India,2379.0,469.0,10040,0
391.0,6,Fuel,India,3598.0,,12901,0
1112.0,4,Travel,Dubai,7389.0,160.0,6825,0
335.0,23,Medical,India,99.0,698.0,17389,0
1415.0,7,Electronics,Singapore,1886.0,605.0,4349,0
1784.0,15,Electronics,Singapore,2182.0,256.0,15042,0
354.0,18,Fuel,India,768.0,717.0,10739,1
638.0,2,Online,Singapore,6939.0,700.0,12343,0
538.0,11,Fuel,India,1346.0,119.0,10325,0
220.0,18,Online,India,6310.0,403.0,12127,0
720.0,5,Electronics,India,449.0,681.0,7998,0
200.0,10,Grocery,India,8916.0,332.0,17228,0
643.0,7,Electronics,India,6883.0,108.0,15108,0
227.0,17,Electronics,India,6573.0,693.0,9467,0
6456.0,7,Medical,India,4198.0,622.0,16790,0
583.0,16,Fuel,India,7288.0,163.0,19816,0
1593.0,22,Travel,India,9643.0,180.0,5397,1
524.0,3,Restaurant,India,3218.0,488.0,15555,0
102.0,0,Online,UK,8492.0,247.0,682,0
2411.0,15,Restaurant,UK,1418.0,627.0,2064,0
3191.0,0,Online,Singapore,4281.0,545.0,10111,0
2687.0,19,Online,India,5876.0,242.0,7010,0
1005.0,9,Fuel,India,8815.0,375.0,12729,0
357.0,9,Fuel,India,7369.0,289.0,18318,0
1898.0,13,Travel,Dubai,7568.0,62.0,6732,0
2056.0,23,Restaurant,Other,2338.0,138.0,3764,0
373.0,13,Travel,India,6154.0,633.0,5147,0
3107.0,13,Fuel,India,7558.0,504.0,6424,0
187.0,2,Electronics,India,1340.0,663.0,18078,0
2690.0,4,Electronics,India,7096.0,653.0,7677,0
122.0,15,Grocery,USA,8773.0,223.0,7111,0
632.0,11,Restaurant,USA,4634.0,135.0,13435,0
1579.0,12,Travel,India,8907.0,685.0,19721,0
159.0,18,Travel,India,5559.0,244.0,15351,0
627.4494562737347,21,Grocery,India,7811.0,342.0,17736,0
1860.0,16,Grocery,India,2604.0,59.0,16823,0
679.0,15,Fuel,India,6231.0,337.0,12874,0
2819.0,1,Online,India,4313.0,226.0,19832,0
3478.0,17,Travel,Other,7420.0,47.0,14618,0
1774.0,22,Grocery,India,3894.0,563.0,7192,0
4495.0,1,Fuel,India,6434.0,98.0,15671,0
62.0,7,Medical,India,4422.0,670.0,1999,0
257.0,12,Grocery,India,790.0,687.0,1859,0
1224.0,10,Online,India,4268.0,24.0,7355,0
2443.0,12,Online,India,3127.0,,9250,0
2698.0,11,Online,India,4430.0,319.0,2275,1
4097.0,7,Grocery,Singapore,80.0,458.0,15945,1
745.0,3,Travel,India,1765.0,309.0,18320,0
7223.0,12,Restaurant,India,6485.0,191.0,1756,1
2563.0,0,Medical,India,8971.0,286.0,8899,0
910.0,4,Fuel,India,6894.0,368.0,1656,0
250.0,4,Medical,India,5357.0,599.0,1220,0
278.0,6,Electronics,Other,865.0,390.0,19300,0
5183.0,20,Medical,Other,3004.0,591.0,16399,1
183.0,4,Grocery,India,9089.0,190.0,13129,0
11683.349024134142,15,Grocery,India,5938.0,158.0,12905,0
1315.0,23,Restaurant,USA,4329.0,592.0,2484,0
582.0,3,Restaurant,India,8789.0,362.0,5285,0
2716.0,1,Medical,Dubai,1129.0,256.0,12686,0
8373.0,13,Fuel,Dubai,3519.0,,12511,0
5534.0,3,Medical,India,8976.0,483.0,19712,0
1920.0,15,Grocery,India,1864.0,185.0,15177,0
2352.0,9,Online,India,4744.0,362.0,17393,0
14377.0,10,Medical,Other,2872.0,313.0,16109,0
769.0,1,Travel,India,1986.0,86.0,13466,0
802.0,9,Grocery,USA,3294.0,576.0,2794,1
7056.0,19,Fuel,Singapore,4428.0,671.0,7696,0
983.0,20,Travel,India,,465.0,3401,0
2684.0,8,Online,India,1700.0,30.0,10161,1
1484.0,7,Restaurant,India,2968.0,91.0,2449,0
102.0,10,Fuel,UK,2931.0,708.0,15767,0
2927.0,12,Grocery,UK,9997.0,337.0,14799,0
381.0,15,Restaurant,India,8181.0,505.0,14877,0
1318.0,8,Grocery,India,5986.0,219.0,4171,0
2482.0,19,Medical,USA,8427.0,214.0,19360,0
282.0,5,Restaurant,India,5023.0,476.0,11803,0
1059.0,20,Online,India,4693.0,484.0,18827,0
6664.0,3,Online,India,9394.0,572.0,17064,0
2535.0,14,Electronics,India,136.0,627.0,7467,0
235.0,21,Electronics,India,822.0,129.0,9239,0
162.0,11,Restaurant,India,6623.0,295.0,10437,0
2690.0,21,Electronics,Singapore,5569.0,379.0,6739,1
2038.0,22,Medical,India,4684.0,160.0,7384,0
