customer_id,annual_spend_inr,txn_frequency_per_year,avg_order_value_inr,days_since_last_purchase,customer_age,loyalty_score,city,city_tier,gender,payment_method,customer_segment
CUST03573,25260,30,440,34,35,54.7,Bengaluru,1,F,Net Banking,Bargain hunters
CUST03574,58006,5,10436,34,54,57.9,Delhi,1,F,UPI,High-value infrequent
CUST03575,98477,33,2121,8,29,83.7,Chennai,2,M,UPI,Premium loyalists
CUST03576,27508,23,1756,30,33,70.3,Lucknow,3,F,UPI,Regular shoppers
CUST03577,18966,30,275,32,18,33.8,Chennai,2,M,Debit Card,Bargain hunters
CUST03578,14373,12,476,45,65,21.0,Bengaluru,1,M,Debit Card,Occasional buyers
CUST03579,20539,18,1500,2,48,74.0,Mumbai,1,F,UPI,Regular shoppers
CUST03580,82204,3,6729,66,71,79.1,Pune,2,F,UPI,High-value infrequent
CUST03581,7251,3,1455,71,47,37.9,Ahmedabad,2,F,COD,Occasional buyers
CUST03582,27389,21,1573,27,18,67.9,Hyderabad,2,M,Credit Card,Regular shoppers
CUST03583,59156,8,12349,69,46,45.1,Lucknow,3,F,UPI,High-value infrequent
CUST03584,21391,23,430,9,19,45.0,Hyderabad,2,F,Credit Card,Bargain hunters
CUST03585,19413,28,670,16,21,40.5,Pune,2,M,COD,Bargain hunters
CUST03586,10096,8,731,68,36,36.8,Delhi,1,F,UPI,Occasional buyers
CUST03587,183388,4,17234,164,34,66.5,Jaipur,3,F,UPI,Noise
CUST03588,92300,38,1825,12,43,93.6,Chennai,2,M,Net Banking,Premium loyalists
CUST03589,71031,42,1110,24,32,76.9,Hyderabad,2,M,Net Banking,Premium loyalists
CUST03590,73346,53,2364,11,44,93.1,Hyderabad,2,F,Debit Card,Premium loyalists
CUST03591,9135,4,1599,84,54,34.8,Mumbai,1,M,Debit Card,Occasional buyers
CUST03592,97613,30,2374,15,30,87.0,Jaipur,3,M,Debit Card,Premium loyalists
CUST03593,48645,4,12076,41,49,35.9,Mumbai,1,M,Debit Card,High-value infrequent
CUST03594,8827,8,1457,32,35,39.1,Kolkata,2,F,Wallet,Occasional buyers
CUST03595,9180,11,660,83,56,20.3,Ahmedabad,2,F,UPI,Occasional buyers
CUST03596,9690,16,391,22,18,51.2,Kolkata,2,M,Credit Card,Bargain hunters
CUST03597,29279,34,466,4,23,27.5,Jaipur,3,F,COD,Bargain hunters
CUST03598,7317,9,1120,89,41,27.1,Bengaluru,1,M,Wallet,Occasional buyers
CUST03599,14090,37,534,28,28,36.5,Kolkata,2,M,UPI,Bargain hunters
CUST03600,72803,51,2663,13,42,87.7,Lucknow,3,F,UPI,Premium loyalists
CUST03601,112013,31,3248,25,37,99.1,Ahmedabad,2,F,UPI,Premium loyalists
CUST03602,5047,5,1746,37,47,39.3,Lucknow,3,M,Wallet,Occasional buyers
CUST03603,10867,35,643,18,36,49.3,Chennai,2,M,Debit Card,Bargain hunters
CUST03604,9189,1,928,55,22,40.9,Pune,2,M,UPI,Occasional buyers
CUST03605,27464,17,1902,44,41,73.6,Mumbai,1,F,UPI,Regular shoppers
CUST03606,32592,56,1514,16,29,85.9,Kolkata,2,M,Debit Card,Premium loyalists
CUST03607,12209,39,531,10,29,53.9,Lucknow,3,F,Credit Card,Bargain hunters
CUST03608,26646,22,1609,21,27,68.1,Ahmedabad,2,M,UPI,Regular shoppers
CUST03609,42101,25,14185,345,29,56.6,Lucknow,3,F,COD,Noise
CUST03610,37716,20,2061,29,33,71.5,Hyderabad,2,M,UPI,Regular shoppers
CUST03611,43993,22,2228,18,42,58.1,Pune,2,F,COD,Regular shoppers
CUST03612,15298,35,844,18,29,66.2,Lucknow,3,M,COD,Bargain hunters
CUST03613,32921,20,1265,13,20,57.7,Pune,2,F,Net Banking,Regular shoppers
CUST03614,7158,8,1426,69,44,22.2,Hyderabad,2,F,Debit Card,Occasional buyers
CUST03615,41053,26,1254,23,31,43.9,Chennai,2,F,Wallet,Regular shoppers
CUST03616,8528,6,854,66,59,26.8,Jaipur,3,F,COD,Occasional buyers
CUST03617,56740,20,1273,34,33,75.9,Bengaluru,1,M,Debit Card,Regular shoppers
CUST03618,91825,35,2758,13,26,83.7,Delhi,1,F,Net Banking,Premium loyalists
CUST03619,86020,45,1799,12,29,89.4,Bengaluru,1,M,Debit Card,Premium loyalists
CUST03620,34180,9,1509,39,44,75.3,Kolkata,2,F,Credit Card,Regular shoppers
CUST03621,65554,9,12793,39,53,60.7,Kolkata,2,M,Wallet,High-value infrequent
CUST03622,18124,25,615,11,28,65.9,Mumbai,1,F,Credit Card,Bargain hunters
CUST03623,44647,27,1878,26,24,52.9,Bengaluru,1,M,Credit Card,Regular shoppers
CUST03624,55567,27,1497,18,25,69.3,Pune,2,M,Wallet,Regular shoppers
CUST03625,10170,9,1587,47,43,40.2,Bengaluru,1,F,Debit Card,Occasional buyers
CUST03626,38594,19,1321,25,18,56.6,Lucknow,3,M,Net Banking,Regular shoppers
CUST03627,26986,21,1445,7,31,65.9,Mumbai,1,F,Debit Card,Regular shoppers
CUST03628,77242,10,10182,50,40,65.1,Mumbai,1,F,Debit Card,High-value infrequent
CUST03629,34676,21,2159,26,27,70.8,Ahmedabad,2,F,Wallet,Regular shoppers
CUST03630,23215,23,434,17,37,38.7,Pune,2,F,UPI,Bargain hunters
CUST03631,33786,14,1577,27,18,75.9,Delhi,1,F,Debit Card,Regular shoppers
CUST03632,193720,25,9742,145,66,98.4,Jaipur,3,M,UPI,Noise
CUST03633,15914,27,422,13,19,67.1,Bengaluru,1,F,Wallet,Young explorers
CUST03634,8155,41,667,25,19,50.1,Pune,2,F,Credit Card,Bargain hunters
CUST03635,17961,29,592,30,32,41.0,Bengaluru,1,M,UPI,Bargain hunters
CUST03636,63908,45,1919,1,48,84.4,Kolkata,2,M,Credit Card,Premium loyalists
CUST03637,30687,24,1854,59,45,69.4,Ahmedabad,2,F,Credit Card,Regular shoppers
CUST03638,27452,20,1018,37,27,58.6,Ahmedabad,2,F,Net Banking,Regular shoppers
CUST03639,11029,7,1926,46,41,29.3,Pune,2,F,COD,Occasional buyers
CUST03640,73244,7,8472,55,45,66.2,Chennai,2,F,Net Banking,High-value infrequent
CUST03641,28747,18,1268,37,27,51.8,Bengaluru,1,M,Credit Card,Regular shoppers
CUST03642,17164,28,615,21,31,34.5,Mumbai,1,F,Net Banking,Bargain hunters
CUST03643,16171,16,281,11,27,71.1,Bengaluru,1,M,Net Banking,Young explorers
CUST03644,11242,20,572,19,33,52.7,Bengaluru,1,M,COD,Bargain hunters
CUST03645,79057,6,10476,64,43,76.7,Kolkata,2,M,Wallet,High-value infrequent
CUST03646,80566,9,10935,33,44,57.4,Jaipur,3,F,Credit Card,High-value infrequent
CUST03647,22838,25,1912,27,31,69.1,Kolkata,2,F,COD,Regular shoppers
CUST03648,6206,26,605,13,18,35.5,Mumbai,1,M,UPI,Young explorers
CUST03649,192690,35,14688,174,57,9.6,Bengaluru,1,M,Credit Card,Noise
CUST03650,11743,6,1076,55,40,33.0,Pune,2,M,COD,Occasional buyers
CUST03651,8865,4,577,56,38,32.6,Mumbai,1,M,Debit Card,Occasional buyers
CUST03652,21508,39,636,14,18,39.4,Mumbai,1,F,UPI,Bargain hunters
CUST03653,27623,36,1648,32,36,55.0,Bengaluru,1,M,COD,Regular shoppers
CUST03654,19704,33,524,27,31,51.3,Pune,2,F,Wallet,Bargain hunters
CUST03655,44676,22,1556,27,31,59.1,Chennai,2,M,Credit Card,Regular shoppers
CUST03656,30770,23,2361,9,21,61.9,Kolkata,2,F,Debit Card,Regular shoppers
CUST03657,21011,34,666,21,28,36.9,Hyderabad,2,M,COD,Bargain hunters
CUST03658,36637,21,1897,8,20,67.9,Kolkata,2,F,Credit Card,Regular shoppers
CUST03659,65090,7,10012,32,64,32.2,Chennai,2,F,Wallet,High-value infrequent
CUST03660,36740,17,1521,47,22,69.7,Delhi,1,F,COD,Regular shoppers
CUST03661,83637,63,1961,18,36,84.7,Jaipur,3,M,Net Banking,Premium loyalists
CUST03662,39287,18,1783,30,27,63.7,Jaipur,3,M,Net Banking,Regular shoppers
CUST03663,107543,53,2254,28,32,91.7,Delhi,1,M,Net Banking,Premium loyalists
CUST03664,31989,19,1436,33,26,64.2,Mumbai,1,F,Net Banking,Regular shoppers
CUST03665,32210,24,1628,26,19,72.1,Bengaluru,1,F,Debit Card,Regular shoppers
CUST03666,25120,46,623,4,42,44.5,Ahmedabad,2,M,Wallet,Bargain hunters
CUST03667,32289,20,1449,24,29,52.4,Chennai,2,F,Credit Card,Regular shoppers
CUST03668,11652,10,1115,92,31,34.4,Ahmedabad,2,F,UPI,Occasional buyers
CUST03669,42867,29,1260,40,24,60.3,Delhi,1,M,UPI,Regular shoppers
CUST03670,39217,19,1660,13,45,46.4,Hyderabad,2,M,Debit Card,Regular shoppers
CUST03671,9428,9,1062,112,53,41.9,Bengaluru,1,M,UPI,Occasional buyers
CUST03672,13870,42,513,17,23,29.6,Jaipur,3,M,Credit Card,Bargain hunters
CUST03673,27356,7,13142,33,53,42.1,Bengaluru,1,F,Debit Card,High-value infrequent
CUST03674,11179,7,1627,63,47,47.9,Mumbai,1,M,COD,Occasional buyers
CUST03675,9495,11,809,36,43,30.3,Pune,2,M,Net Banking,Occasional buyers
CUST03676,17394,42,444,25,26,24.1,Chennai,2,M,Net Banking,Bargain hunters
CUST03677,17229,25,736,5,21,76.4,Mumbai,1,F,Wallet,Young explorers
CUST03678,22160,25,662,19,23,63.0,Lucknow,3,M,UPI,Bargain hunters
CUST03679,36039,23,1771,35,18,56.1,Ahmedabad,2,M,UPI,Regular shoppers
CUST03680,35430,22,1677,24,42,77.8,Ahmedabad,2,M,Credit Card,Regular shoppers
CUST03681,8493,5,848,79,51,40.0,Chennai,2,M,Credit Card,Occasional buyers
CUST03682,88478,48,2147,24,28,100,Chennai,2,F,Debit Card,Premium loyalists
CUST03683,13069,7,1247,42,57,30.8,Chennai,2,M,Credit Card,Occasional buyers
CUST03684,39853,68,11600,138,68,35.4,Kolkata,2,M,UPI,Noise
CUST03685,9296,28,564,6,23,50.6,Lucknow,3,M,Wallet,Young explorers
CUST03686,16713,36,471,21,18,20.9,Hyderabad,2,F,Debit Card,Bargain hunters
CUST03687,109563,54,2151,6,50,87.7,Chennai,2,M,Debit Card,Premium loyalists
CUST03688,36704,10,1949,47,40,54.6,Chennai,2,M,Debit Card,Regular shoppers
CUST03689,66018,6,9090,64,36,76.5,Jaipur,3,M,Net Banking,High-value infrequent
CUST03690,17120,20,571,23,37,29.0,Jaipur,3,M,UPI,Bargain hunters
CUST03691,8157,26,583,9,26,43.3,Lucknow,3,M,COD,Young explorers
CUST03692,22956,32,1661,15,18,63.9,Mumbai,1,M,Debit Card,Regular shoppers
CUST03693,7639,9,1444,60,44,35.3,Chennai,2,F,UPI,Occasional buyers
CUST03694,35605,13,1656,17,21,80.8,Delhi,1,F,Debit Card,Regular shoppers
CUST03695,78245,8,10432,46,54,54.6,Jaipur,3,M,UPI,High-value infrequent
CUST03696,64488,52,1559,9,35,85.2,Bengaluru,1,F,Credit Card,Premium loyalists
CUST03697,89254,37,1807,19,35,99.5,Delhi,1,F,Credit Card,Premium loyalists
CUST03698,16512,30,528,15,26,48.0,Mumbai,1,M,Credit Card,Bargain hunters
CUST03699,16082,27,372,14,19,44.6,Bengaluru,1,F,Credit Card,Young explorers
CUST03700,12982,41,532,24,41,45.5,Mumbai,1,M,Credit Card,Bargain hunters
CUST03701,76225,7,11838,52,49,50.7,Chennai,2,F,UPI,High-value infrequent
CUST03702,6893,7,1783,38,46,25.0,Kolkata,2,F,Credit Card,Occasional buyers
CUST03703,4548,4,988,80,47,25.7,Mumbai,1,F,Wallet,Occasional buyers
CUST03704,34082,18,1705,47,50,80.4,Hyderabad,2,F,Debit Card,Regular shoppers
CUST03705,12322,14,469,6,22,100,Lucknow,3,M,Credit Card,Young explorers
CUST03706,9444,1,1334,56,52,21.2,Bengaluru,1,M,Debit Card,Occasional buyers
CUST03707,85660,6,10530,50,44,84.5,Delhi,1,F,Net Banking,High-value infrequent
CUST03708,69468,51,1742,9,32,85.1,Hyderabad,2,F,Wallet,Premium loyalists
CUST03709,24636,24,1318,24,46,51.2,Mumbai,1,F,Net Banking,Regular shoppers
CUST03710,8448,7,1955,103,42,30.9,Jaipur,3,F,Debit Card,Occasional buyers
CUST03711,90113,51,2005,23,26,100,Jaipur,3,F,Wallet,Premium loyalists
CUST03712,16305,37,598,20,28,46.1,Hyderabad,2,F,Debit Card,Bargain hunters
CUST03713,42578,14,1231,17,32,60.3,Mumbai,1,F,Wallet,Regular shoppers
CUST03714,6737,46,708,23,27,36.7,Ahmedabad,2,M,Debit Card,Bargain hunters
CUST03715,44725,34,2270,15,42,95.8,Bengaluru,1,M,Wallet,Premium loyalists
CUST03716,64337,6,10166,20,45,57.0,Mumbai,1,M,Wallet,High-value infrequent
CUST03717,64116,48,2293,10,58,80.5,Bengaluru,1,F,COD,Premium loyalists
CUST03718,21376,39,451,13,25,52.9,Pune,2,M,COD,Bargain hunters
CUST03719,84967,6,11356,52,35,70.6,Jaipur,3,F,Credit Card,High-value infrequent
CUST03720,29150,33,1600,13,18,70.5,Bengaluru,1,F,Net Banking,Regular shoppers
CUST03721,16656,30,563,22,21,42.0,Kolkata,2,M,Wallet,Bargain hunters
CUST03722,35479,27,1428,25,18,67.5,Lucknow,3,F,UPI,Regular shoppers
CUST03723,91481,32,1007,47,22,90.8,Bengaluru,1,M,UPI,Noise
CUST03724,68100,38,2461,25,36,100,Delhi,1,M,Debit Card,Premium loyalists
CUST03725,28564,17,1612,8,20,49.4,Lucknow,3,M,UPI,Regular shoppers
CUST03726,9394,19,818,1,40,58.6,Mumbai,1,F,Debit Card,Regular shoppers
CUST03727,10604,20,16128,22,36,55.7,Hyderabad,2,M,Net Banking,Noise
CUST03728,13374,39,135,10,27,51.9,Delhi,1,F,Wallet,Bargain hunters
CUST03729,6578,7,1228,14,49,20.7,Kolkata,2,F,Debit Card,Occasional buyers
CUST03730,15847,36,517,29,31,58.8,Mumbai,1,M,Net Banking,Bargain hunters
CUST03731,63883,36,2303,7,44,92.7,Mumbai,1,F,Wallet,Premium loyalists
CUST03732,6540,8,585,62,60,23.2,Ahmedabad,2,F,UPI,Occasional buyers
CUST03733,102689,44,2286,9,51,93.6,Pune,2,F,UPI,Premium loyalists
CUST03734,19854,11,338,1,40,47.4,Ahmedabad,2,F,Net Banking,Bargain hunters
CUST03735,16031,9,844,59,31,31.4,Delhi,1,F,COD,Occasional buyers
CUST03736,73598,33,1723,21,18,90.3,Lucknow,3,F,Wallet,Premium loyalists
CUST03737,12850,36,517,24,18,65.0,Kolkata,2,M,Wallet,Bargain hunters
CUST03738,21358,39,445,14,24,54.0,Delhi,1,F,Debit Card,Bargain hunters
CUST03739,26269,27,1327,34,20,64.6,Ahmedabad,2,F,COD,Regular shoppers
CUST03740,11266,22,554,4,21,47.9,Jaipur,3,F,COD,Young explorers
CUST03741,20427,22,799,20,26,54.8,Mumbai,1,F,Debit Card,Bargain hunters
CUST03742,17086,38,379,16,24,38.8,Lucknow,3,F,Wallet,Bargain hunters
CUST03743,45567,17,1540,32,28,57.8,Delhi,1,F,UPI,Regular shoppers
CUST03744,32543,22,1652,1,24,71.9,Ahmedabad,2,F,Wallet,Regular shoppers
CUST03745,35192,18,1429,40,30,56.0,Kolkata,2,F,Wallet,Regular shoppers
CUST03746,27091,26,2192,33,23,72.0,Kolkata,2,M,Credit Card,Regular shoppers
CUST03747,37663,11,1338,34,21,66.4,Jaipur,3,F,Wallet,Regular shoppers
CUST03748,47774,6,7594,63,50,60.2,Bengaluru,1,F,COD,High-value infrequent
CUST03749,81049,23,11401,289,41,44.9,Hyderabad,2,M,UPI,Noise
CUST03750,20298,16,543,34,26,56.7,Pune,2,M,Wallet,Bargain hunters
CUST03751,15730,30,460,34,18,38.8,Delhi,1,F,UPI,Bargain hunters
CUST03752,24649,28,566,36,23,36.3,Jaipur,3,F,UPI,Bargain hunters
CUST03753,14332,42,392,16,18,19.7,Jaipur,3,M,Debit Card,Bargain hunters
CUST03754,87050,42,2051,1,36,99.0,Delhi,1,M,Net Banking,Premium loyalists
CUST03755,33046,22,1284,20,28,64.5,Chennai,2,F,Wallet,Regular shoppers
CUST03756,28725,19,1692,31,39,72.4,Ahmedabad,2,M,Debit Card,Regular shoppers
CUST03757,43562,19,1192,48,18,67.8,Hyderabad,2,M,COD,Regular shoppers
CUST03758,16345,27,394,7,21,41.7,Kolkata,2,F,Credit Card,Bargain hunters
CUST03759,36914,20,1667,43,36,68.0,Hyderabad,2,F,UPI,Regular shoppers
CUST03760,69785,45,2339,7,38,100,Jaipur,3,F,COD,Premium loyalists
CUST03761,27996,15,1307,44,22,68.2,Kolkata,2,M,Net Banking,Regular shoppers
CUST03762,32214,30,1615,22,22,68.6,Bengaluru,1,M,Net Banking,Regular shoppers
CUST03763,74930,35,2098,26,43,84.6,Lucknow,3,M,COD,Premium loyalists
CUST03764,18167,16,411,8,18,82.9,Ahmedabad,2,M,Wallet,Young explorers
CUST03765,33666,19,1920,25,18,57.2,Lucknow,3,F,Debit Card,Regular shoppers
CUST03766,66232,8,8566,67,34,56.2,Mumbai,1,M,Credit Card,High-value infrequent
CUST03767,79414,41,1708,10,33,85.1,Bengaluru,1,F,COD,Premium loyalists
CUST03768,30953,14,1821,18,18,76.0,Jaipur,3,M,Debit Card,Regular shoppers
CUST03769,59589,33,2389,11,48,87.7,Lucknow,3,M,Credit Card,Premium loyalists
CUST03770,23074,40,644,34,18,51.8,Chennai,2,F,Debit Card,Bargain hunters
CUST03771,12277,33,603,7,20,70.5,Delhi,1,M,Credit Card,Young explorers
CUST03772,29024,29,619,14,18,36.3,Chennai,2,F,COD,Bargain hunters
CUST03773,7872,3,511,52,43,29.0,Mumbai,1,F,COD,Occasional buyers
CUST03774,20499,27,639,2,18,59.2,Delhi,1,M,Wallet,Bargain hunters
CUST03775,9692,8,1203,77,41,43.8,Mumbai,1,F,COD,Occasional buyers
CUST03776,19625,28,684,23,24,23.5,Kolkata,2,M,UPI,Bargain hunters
CUST03777,13898,28,350,4,35,22.5,Pune,2,F,UPI,Bargain hunters
CUST03778,25940,20,1238,55,18,72.1,Delhi,1,M,COD,Regular shoppers
CUST03779,21580,28,609,24,31,73.4,Hyderabad,2,M,Wallet,Bargain hunters
CUST03780,20243,28,613,16,36,40.7,Bengaluru,1,F,UPI,Bargain hunters
CUST03781,14588,24,459,2,29,58.7,Pune,2,F,Debit Card,Bargain hunters
CUST03782,39067,20,1663,30,26,62.0,Jaipur,3,M,UPI,Regular shoppers
CUST03783,18365,40,580,21,33,39.6,Chennai,2,M,Credit Card,Bargain hunters
CUST03784,72764,45,2108,18,42,85.3,Mumbai,1,M,Wallet,Premium loyalists
CUST03785,17736,30,538,31,36,49.5,Chennai,2,M,COD,Bargain hunters
CUST03786,40323,18,1561,14,25,55.3,Ahmedabad,2,M,Debit Card,Regular shoppers
CUST03787,58852,44,2552,16,33,83.3,Lucknow,3,M,COD,Premium loyalists
CUST03788,86484,53,2640,22,41,82.3,Mumbai,1,F,UPI,Premium loyalists
CUST03789,86007,51,2148,9,18,94.6,Kolkata,2,F,Debit Card,Premium loyalists
CUST03790,63384,3,5988,38,69,67.2,Lucknow,3,M,Net Banking,High-value infrequent
CUST03791,9187,8,1017,71,21,46.2,Delhi,1,F,COD,Occasional buyers
CUST03792,97388,41,1546,27,42,84.7,Mumbai,1,F,UPI,Premium loyalists
CUST03793,42796,5,12393,41,37,55.5,Delhi,1,M,Debit Card,High-value infrequent
CUST03794,5524,9,1660,52,35,23.7,Lucknow,3,F,COD,Occasional buyers
CUST03795,21539,25,687,5,31,52.6,Bengaluru,1,M,Debit Card,Bargain hunters
CUST03796,12061,19,405,8,18,72.6,Mumbai,1,M,Debit Card,Young explorers
CUST03797,10781,22,1635,14,55,71.2,Pune,2,F,Debit Card,Regular shoppers
CUST03798,8778,6,1395,89,36,19.4,Kolkata,2,F,Debit Card,Occasional buyers
CUST03799,68937,60,2265,24,31,86.9,Chennai,2,M,COD,Premium loyalists
CUST03800,97390,32,1902,5,28,97.4,Delhi,1,M,Net Banking,Premium loyalists
CUST03801,83645,26,2114,11,48,87.8,Lucknow,3,F,COD,Premium loyalists
CUST03802,32528,5,9153,23,60,68.8,Bengaluru,1,F,COD,High-value infrequent
CUST03803,9783,8,1210,74,41,34.5,Chennai,2,M,COD,Occasional buyers
CUST03804,95021,59,2445,25,30,85.3,Hyderabad,2,M,UPI,Premium loyalists
CUST03805,46656,12,1668,7,28,59.6,Hyderabad,2,F,Wallet,Regular shoppers
CUST03806,21196,20,351,12,35,47.4,Mumbai,1,F,Wallet,Bargain hunters
CUST03807,18854,39,653,39,29,41.3,Delhi,1,M,Net Banking,Bargain hunters
CUST03808,13860,14,230,11,21,57.2,Lucknow,3,M,Credit Card,Young explorers
CUST03809,10933,5,1218,78,72,48.8,Chennai,2,M,COD,Occasional buyers
CUST03810,46593,7,11439,65,48,66.5,Mumbai,1,M,Wallet,High-value infrequent
CUST03811,30040,27,1480,16,23,55.0,Mumbai,1,M,Credit Card,Regular shoppers
CUST03812,72762,8,9348,28,51,41.4,Pune,2,F,Net Banking,High-value infrequent
CUST03813,39130,26,1281,28,37,53.8,Ahmedabad,2,M,COD,Regular shoppers
CUST03814,80599,48,2239,13,42,99.8,Mumbai,1,F,Net Banking,Premium loyalists
CUST03815,76736,6,9145,38,52,74.2,Hyderabad,2,F,Debit Card,High-value infrequent
CUST03816,45318,8,9957,76,51,66.1,Bengaluru,1,M,Net Banking,High-value infrequent
CUST03817,28030,22,1762,15,29,53.1,Mumbai,1,M,Net Banking,Regular shoppers
CUST03818,23651,19,2193,27,21,68.0,Jaipur,3,F,Credit Card,Regular shoppers
CUST03819,33666,20,1424,7,33,61.9,Jaipur,3,F,COD,Regular shoppers
CUST03820,31321,24,1119,1,37,58.9,Bengaluru,1,M,Credit Card,Regular shoppers
CUST03821,39585,20,1858,18,42,53.1,Kolkata,2,M,Net Banking,Regular shoppers
CUST03822,99011,44,1961,15,48,81.5,Hyderabad,2,M,Net Banking,Premium loyalists
CUST03823,45663,21,1644,1,37,72.3,Chennai,2,F,Net Banking,Regular shoppers
CUST03824,13301,26,566,10,23,71.6,Bengaluru,1,M,Net Banking,Young explorers
CUST03825,26257,43,556,33,22,46.5,Mumbai,1,F,Net Banking,Bargain hunters
CUST03826,68299,6,12279,35,49,76.7,Jaipur,3,F,Wallet,High-value infrequent
CUST03827,28317,21,1196,31,18,64.8,Delhi,1,F,Credit Card,Regular shoppers
CUST03828,120685,48,16697,270,59,90.5,Jaipur,3,M,Net Banking,Noise
CUST03829,10793,10,1167,81,61,33.2,Ahmedabad,2,M,Debit Card,Occasional buyers
CUST03830,79710,43,1627,4,45,87.4,Ahmedabad,2,F,UPI,Premium loyalists
CUST03831,32672,24,1696,14,27,67.1,Bengaluru,1,M,UPI,Regular shoppers
CUST03832,107392,44,17196,303,41,43.7,Delhi,1,F,COD,Noise
CUST03833,46062,21,1789,17,35,55.4,Pune,2,F,Debit Card,Regular shoppers
CUST03834,15381,35,507,7,20,92.2,Delhi,1,F,Net Banking,Young explorers
CUST03835,92846,8,6191,45,54,59.1,Jaipur,3,F,UPI,High-value infrequent
CUST03836,93326,27,2051,18,40,90.8,Chennai,2,F,UPI,Premium loyalists
CUST03837,99507,37,1828,21,56,100,Bengaluru,1,M,Net Banking,Premium loyalists
CUST03838,84382,34,2550,12,44,83.9,Kolkata,2,F,COD,Premium loyalists
CUST03839,17037,38,441,26,23,32.5,Hyderabad,2,F,Net Banking,Bargain hunters
CUST03840,31079,18,2109,21,19,73.4,Lucknow,3,M,Net Banking,Regular shoppers
CUST03841,60538,6,10767,26,66,75.8,Bengaluru,1,F,Debit Card,High-value infrequent
CUST03842,33092,13,1256,24,44,62.2,Pune,2,M,Net Banking,Regular shoppers
CUST03843,30237,19,1379,27,18,74.3,Ahmedabad,2,F,Net Banking,Regular shoppers
CUST03844,6866,10,1256,92,28,57.0,Chennai,2,F,UPI,Occasional buyers
CUST03845,24829,35,480,33,18,42.7,Chennai,2,F,UPI,Bargain hunters
CUST03846,98967,34,1866,8,46,100,Bengaluru,1,M,UPI,Premium loyalists
CUST03847,112028,33,1543,4,37,85.7,Pune,2,M,COD,Premium loyalists
CUST03848,18309,34,321,7,30,43.7,Chennai,2,M,Debit Card,Bargain hunters
CUST03849,13228,28,415,26,39,39.1,Jaipur,3,M,Debit Card,Bargain hunters
CUST03850,14470,37,695,23,21,45.8,Kolkata,2,M,Net Banking,Bargain hunters
CUST03851,8547,25,675,1,25,81.6,Ahmedabad,2,M,Wallet,Young explorers
CUST03852,15419,3,1416,51,48,24.0,Hyderabad,2,F,Debit Card,Occasional buyers
CUST03853,17345,35,609,1,23,38.8,Mumbai,1,M,Debit Card,Bargain hunters
CUST03854,19215,27,557,36,26,39.2,Jaipur,3,M,UPI,Bargain hunters
CUST03855,12609,4,2109,63,46,42.1,Bengaluru,1,F,Net Banking,Occasional buyers
CUST03856,22914,21,1558,21,18,56.5,Ahmedabad,2,M,Net Banking,Regular shoppers
CUST03857,36156,17,1948,22,42,87.8,Kolkata,2,M,COD,Regular shoppers
CUST03858,11166,7,1675,77,40,23.7,Chennai,2,M,Credit Card,Occasional buyers
CUST03859,70748,39,1881,14,19,79.7,Delhi,1,M,Credit Card,Premium loyalists
CUST03860,29103,17,2135,22,18,59.6,Lucknow,3,M,Net Banking,Regular shoppers
CUST03861,9713,9,1610,39,47,32.4,Hyderabad,2,M,Net Banking,Occasional buyers
CUST03862,43092,7,8428,47,50,47.2,Bengaluru,1,F,UPI,High-value infrequent
CUST03863,10392,7,932,102,57,43.1,Jaipur,3,M,Wallet,Occasional buyers
CUST03864,12538,41,655,9,26,57.8,Chennai,2,M,UPI,Young explorers
CUST03865,13493,43,540,8,24,86.6,Bengaluru,1,M,Debit Card,Young explorers
CUST03866,21805,22,1088,34,24,78.9,Delhi,1,M,Credit Card,Regular shoppers
CUST03867,20909,45,636,21,23,57.8,Delhi,1,F,COD,Bargain hunters
CUST03868,20755,18,2367,10,56,60.9,Hyderabad,2,F,COD,Regular shoppers
CUST03869,14856,3,1226,60,65,34.9,Chennai,2,F,Wallet,Occasional buyers
CUST03870,25003,16,1585,44,21,66.8,Bengaluru,1,F,UPI,Regular shoppers
CUST03871,14323,45,272,15,24,33.8,Pune,2,F,COD,Bargain hunters
CUST03872,13798,4,1335,53,38,34.8,Delhi,1,M,Debit Card,Occasional buyers
CUST03873,8507,4,1461,53,42,29.9,Jaipur,3,M,Debit Card,Occasional buyers
CUST03874,197832,79,6298,46,56,50.4,Pune,2,M,UPI,Noise
CUST03875,12140,28,326,17,20,68.1,Mumbai,1,F,Debit Card,Young explorers
CUST03876,125650,41,18992,162,74,57.3,Pune,2,M,Wallet,Noise
CUST03877,20111,25,471,23,25,63.5,Hyderabad,2,F,Wallet,Bargain hunters
CUST03878,63839,45,2243,10,40,94.7,Pune,2,M,Credit Card,Premium loyalists
