Recency_Days,Purchase_Frequency,Total_Spend_INR,Age,City_Type,Gender,Total_Returns,Discounts_Used
364.0,4.0,79258.0,69.0,Tier2,Female,7.0,26.0
100.0,1.0,302324.0,48.0,Metro,Female,0.0,3.0
223.0,44.0,102964.0,62.0,Tier1,Male,13.0,45.0
171.0,6.0,461758.0,58.0,Metro,Female,10.0,10.0
177.0,61.0,323076.0,22.0,Metro,Female,7.0,37.0
155.0,75.0,200038.0,55.0,Tier1,Female,0.0,32.0
52.0,20.0,90347.0,18.0,Tier2,Female,15.0,16.0
88.0,51.0,76508.0,26.0,Metro,Female,17.0,2.0
156.0,17.0,232116.0,58.0,Tier2,Female,13.0,28.0
272.0,19.0,123596.0,69.0,Metro,Male,6.0,35.0
87.0,25.0,269612.0,20.0,Tier2,Female,16.0,20.0
295.0,82.0,19641.0,40.0,Metro,Female,10.0,29.0
298.0,98.0,146199.0,62.0,Metro,Female,1.0,48.0
186.0,72.0,466002.0,26.0,Metro,Male,4.0,12.0
76.0,21.0,311006.0,56.0,Metro,Female,12.0,28.0
221.0,48.0,351683.0,38.0,Tier2,Male,10.0,16.0
26.0,41.0,48069.0,28.0,Tier1,Female,14.0,3.0
237.0,12.0,440372.0,58.0,Tier1,Female,7.0,45.0
127.0,17.0,47363.0,63.0,Metro,Male,8.0,14.0
181.0,41.0,236054.0,45.0,Metro,Female,16.0,37.0
127.0,80.0,414081.0,43.0,Tier2,Male,8.0,14.0
30.0,9.0,324022.0,28.0,Metro,Female,6.0,33.0
274.0,81.0,439473.0,47.0,Metro,Male,11.0,22.0
83.0,68.0,435719.0,37.0,Metro,Female,11.0,44.0
184.0,79.0,271856.0,31.0,Rural,Female,19.0,17.0
188.0,51.0,78984.0,53.0,Tier2,Female,8.0,42.0
33.0,2.0,397632.0,45.0,Tier2,Male,19.0,43.0
248.0,31.0,327181.0,21.0,Tier2,Female,15.0,20.0
219.0,49.0,138534.0,42.0,Rural,Female,0.0,9.0
354.0,14.0,118256.0,33.0,Metro,Female,11.0,16.0
352.0,10.0,95505.0,23.0,Rural,Male,15.0,39.0
134.0,73.0,350751.0,56.0,Metro,Female,10.0,22.0
262.0,9.0,352021.0,62.0,Metro,Male,11.0,4.0
219.0,51.0,422642.0,19.0,Metro,Male,4.0,6.0
112.0,13.0,298447.0,41.0,Rural,Female,19.0,35.0
151.0,75.0,229889.0,36.0,Tier1,Female,9.0,40.0
197.0,67.0,57030.0,44.0,Tier2,Female,2.0,47.0
324.0,98.0,496704.0,42.0,Metro,Male,16.0,49.0
362.0,51.0,159087.0,39.0,Tier1,Female,10.0,8.0
86.0,83.0,499628.0,49.0,Metro,Female,12.0,17.0
287.0,74.0,281522.0,44.0,Tier2,Male,9.0,26.0
349.0,18.0,280941.0,31.0,Metro,Male,5.0,11.0
105.0,94.0,86031.0,69.0,Tier1,Male,17.0,2.0
209.0,23.0,48023.0,57.0,Rural,Female,3.0,34.0
317.0,36.0,11426.0,49.0,Tier2,Male,9.0,16.0
225.0,24.0,304861.0,28.0,Metro,Female,4.0,10.0
117.0,22.0,136493.0,42.0,Tier2,Female,5.0,49.0
7.0,75.0,72184.0,37.0,Tier2,Male,4.0,12.0
96.0,92.0,255971.0,25.0,Metro,Female,10.0,8.0
130.0,25.0,275019.0,42.0,Metro,Female,10.0,0.0
343.0,43.0,218816.0,37.0,Metro,Male,17.0,34.0
167.0,57.0,285102.0,65.0,Tier1,Male,11.0,3.0
120.0,32.0,266175.0,32.0,Metro,Female,11.0,17.0
215.0,31.0,24458.0,45.0,Metro,Female,14.0,36.0
125.0,57.0,7950.0,38.0,Tier2,Male,9.0,8.0
309.0,8.0,92244.0,60.0,Rural,Male,4.0,19.0
148.0,17.0,325402.0,33.0,Metro,Male,9.0,48.0
240.0,12.0,,59.0,Tier1,Male,11.0,14.0
202.0,76.0,418139.0,45.0,Metro,Female,15.0,0.0
8.0,74.0,106066.0,49.0,Tier2,Male,1.0,15.0
269.0,70.0,267755.0,68.0,Tier1,Female,9.0,36.0
221.0,26.0,52016.0,53.0,Rural,Other,17.0,47.0
238.0,68.0,452894.0,19.0,Rural,Female,14.0,25.0
178.0,5.0,496903.0,61.0,Metro,Male,1.0,41.0
236.0,93.0,,18.0,Metro,Female,16.0,24.0
134.0,9.0,473086.0,68.0,Tier1,Female,17.0,48.0
18.0,6.0,93182.0,64.0,Tier2,Male,1.0,2.0
182.0,68.0,106293.0,46.0,Tier2,Female,5.0,23.0
136.0,10.0,362405.0,22.0,Tier1,Female,17.0,1.0
102.0,69.0,229730.0,63.0,Tier2,Female,17.0,39.0
112.0,33.0,255198.0,62.0,Rural,Male,12.0,20.0
42.0,22.0,418281.0,47.0,Tier1,Female,1.0,13.0
31.0,65.0,30893.0,47.0,Tier2,Female,8.0,27.0
339.0,28.0,400374.0,44.0,Tier1,Male,5.0,28.0
96.0,23.0,414062.0,30.0,Metro,Male,8.0,43.0
338.0,70.0,303833.0,40.0,Metro,Male,19.0,44.0
11.0,40.0,187727.0,23.0,Tier2,Male,19.0,12.0
,87.0,41246.0,29.0,Tier2,Male,12.0,24.0
192.0,80.0,151488.0,23.0,Tier1,Male,10.0,24.0
88.0,90.0,335045.0,41.0,Tier1,Female,15.0,10.0
42.0,85.0,239587.0,32.0,Metro,Female,14.0,4.0
344.0,57.0,215975.0,67.0,Tier1,Male,19.0,46.0
301.0,78.0,243438.0,18.0,Metro,Female,8.0,21.0
211.0,52.0,286777.0,58.0,Tier2,Female,19.0,42.0
56.0,69.0,190697.0,35.0,Tier2,Female,13.0,3.0
252.0,79.0,211834.0,69.0,Tier1,Female,4.0,11.0
362.0,28.0,20671.0,66.0,Rural,Male,8.0,8.0
164.0,99.0,315836.0,36.0,Metro,Male,2.0,20.0
28.0,93.0,348251.0,30.0,Metro,Female,16.0,45.0
,52.0,486808.0,69.0,Rural,Male,17.0,43.0
128.0,62.0,234682.0,67.0,Metro,Female,3.0,0.0
266.0,79.0,,26.0,Tier1,Female,6.0,11.0
205.0,4.0,257888.0,64.0,Metro,Male,18.0,14.0
24.0,85.0,273806.0,33.0,Metro,Male,0.0,8.0
325.0,76.0,393466.0,69.0,Tier2,Male,3.0,16.0
359.0,53.0,151347.0,40.0,Tier2,Female,17.0,8.0
130.0,62.0,274043.0,37.0,Metro,Female,16.0,33.0
18.0,89.0,66183.0,28.0,Tier2,Male,7.0,32.0
63.0,43.0,,41.0,Metro,Male,2.0,9.0
360.0,44.0,301600.0,41.0,Tier1,Male,17.0,4.0
148.0,67.0,184714.0,,Tier1,Male,16.0,19.0
127.0,41.0,323685.0,36.0,Metro,Male,8.0,47.0
313.0,5.0,303130.0,56.0,Tier2,Male,5.0,0.0
340.0,18.0,327096.0,18.0,Metro,Male,17.0,32.0
30.0,73.0,416488.0,66.0,Metro,Female,15.0,23.0
182.0,13.0,406658.0,36.0,Metro,Male,15.0,28.0
103.0,27.0,436059.0,,Tier1,Female,3.0,11.0
64.0,34.0,228508.0,47.0,Metro,Female,8.0,41.0
332.0,38.0,70287.0,31.0,Tier2,Male,15.0,39.0
293.0,87.0,304822.0,58.0,Metro,Female,4.0,32.0
222.0,62.0,177250.0,57.0,Tier1,Female,5.0,16.0
159.0,66.0,433023.0,29.0,Metro,Female,8.0,41.0
120.0,2.0,378090.0,58.0,Tier1,Female,4.0,23.0
87.0,67.0,,20.0,Tier2,Female,13.0,47.0
212.0,58.0,433960.0,60.0,Metro,Female,7.0,41.0
111.0,31.0,264130.0,33.0,Metro,Male,9.0,2.0
38.0,15.0,171492.0,42.0,Tier2,Male,10.0,42.0
99.0,95.0,4041.0,39.0,Tier1,Male,14.0,12.0
157.0,51.0,9191.0,19.0,Tier2,Female,13.0,34.0
43.0,10.0,145602.0,45.0,Tier1,Male,13.0,39.0
88.0,93.0,193701.0,,Tier1,Female,8.0,39.0
156.0,60.0,341058.0,30.0,Tier1,Female,18.0,6.0
74.0,14.0,437166.0,67.0,Metro,Female,0.0,21.0
172.0,17.0,300063.0,50.0,Metro,Male,15.0,41.0
206.0,24.0,486612.0,18.0,Tier1,Male,4.0,4.0
110.0,96.0,426553.0,39.0,Tier2,Female,6.0,10.0
178.0,50.0,175596.0,51.0,Tier1,Male,15.0,10.0
1.0,8.0,392619.0,45.0,Tier2,Male,1.0,4.0
286.0,72.0,704112.9618824467,43.0,Metro,Male,16.0,35.0
293.0,55.0,448932.0,53.0,Metro,Female,7.0,30.0
123.0,14.0,335929.0,44.0,Metro,Male,14.0,20.0
311.0,62.0,479206.0,47.0,Tier2,Female,16.0,48.0
77.0,3.0,343164.0,39.0,Tier1,Female,10.0,49.0
321.0,5.0,433951.0,59.0,Metro,Female,3.0,48.0
152.0,99.0,168806.0,54.0,Metro,Female,13.0,11.0
,34.0,296467.0,50.0,Metro,Female,12.0,24.0
330.0,91.0,263964.0,27.0,Tier2,Male,12.0,37.0
91.0,99.0,274725.0,48.0,Metro,Male,8.0,21.0
243.0,59.0,75284.0,19.0,Tier1,Male,3.0,38.0
301.0,84.0,63396.0,62.0,Tier1,Male,17.0,8.0
37.0,75.0,177146.0,40.0,Tier2,Female,10.0,47.0
101.0,89.0,17140.0,46.0,Metro,Female,3.0,39.0
161.0,30.0,319190.0,18.0,Tier1,Male,19.0,13.0
203.0,54.0,18373.0,36.0,Metro,Female,19.0,49.0
358.0,19.0,43288.0,59.0,Metro,Male,2.0,37.0
13.0,7.0,271874.0,31.0,Tier2,Male,19.0,32.0
149.0,77.0,412691.0,48.0,Metro,Male,12.0,19.0
8.0,81.0,15757.0,38.0,Metro,Female,19.0,18.0
290.0,3.0,292610.0,44.0,Tier2,Male,6.0,34.0
223.0,37.0,403240.0,58.0,Metro,Male,17.0,11.0
140.0,96.0,290413.0,56.0,Tier1,Other,3.0,45.0
160.0,86.0,,19.0,Tier2,Male,1.0,38.0
14.0,52.0,145422.0,,Tier2,Male,3.0,35.0
10.0,50.0,220457.0,55.0,Metro,Female,3.0,29.0
306.0,26.0,445108.0,68.0,Metro,Male,2.0,28.0
,9.0,188006.0,68.0,Tier1,Male,13.0,28.0
205.0,21.0,279629.0,,Tier1,Male,13.0,43.0
311.0,45.0,467788.0,57.0,Tier1,Male,15.0,37.0
46.0,97.0,108582.0,34.0,Tier1,Female,5.0,43.0
300.0,8.0,232104.0,18.0,Tier2,Female,0.0,42.0
206.0,66.0,426682.0,,Rural,Female,10.0,49.0
241.0,48.0,232317.0,68.0,Rural,Male,6.0,46.0
240.0,88.0,59585.0,22.0,Rural,Female,7.0,32.0
85.0,94.0,52965.0,21.0,Tier1,Male,1.0,46.0
114.0,92.0,1021111.2902735093,,Metro,Female,1.0,44.0
157.0,87.0,91104.0,43.0,Metro,Male,16.0,17.0
168.0,53.0,83783.0,,Metro,Male,11.0,30.0
80.0,45.0,353088.0,68.0,Metro,Female,16.0,1.0
179.0,86.0,212704.0,46.0,Metro,Male,2.0,46.0
113.0,26.0,150760.0,49.0,Metro,Female,12.0,15.0
217.0,84.0,176270.0,24.0,Tier1,Female,17.0,2.0
160.0,89.0,,39.0,Tier2,Male,12.0,42.0
126.0,8.0,384406.0,35.0,Metro,Female,6.0,18.0
342.0,12.0,277572.0,46.0,Tier1,Female,13.0,48.0
179.0,99.0,269662.0,38.0,Metro,Male,0.0,47.0
3.0,71.0,307233.0,26.0,Rural,Male,2.0,30.0
209.0,31.0,401423.0,57.0,Tier1,Female,7.0,29.0
246.0,49.0,60198.0,21.0,Tier2,Male,4.0,48.0
139.0,74.0,358163.0,45.0,Tier1,Male,6.0,36.0
151.0,86.0,28204.0,22.0,Tier1,Female,13.0,22.0
,35.0,,63.0,Metro,Male,17.0,22.0
197.0,92.0,322195.0,24.0,Tier1,Male,6.0,7.0
295.0,2.0,206769.0,30.0,Metro,Female,0.0,36.0
221.0,3.0,155487.0,61.0,Metro,Male,12.0,22.0
99.0,25.0,168225.0,36.0,Rural,Female,1.0,32.0
192.0,72.0,103443.0,44.0,Tier2,Male,1.0,21.0
128.0,86.0,222282.0,51.0,Tier1,Male,4.0,19.0
143.0,47.0,,44.0,Tier1,Female,2.0,16.0
140.0,88.0,186481.0,46.0,Tier1,Male,7.0,44.0
106.0,96.0,176404.0,57.0,Tier1,Female,16.0,32.0
86.0,87.0,396350.0,44.0,Metro,Female,8.0,45.0
101.0,21.0,234821.0,47.0,Tier2,Female,1.0,15.0
174.0,19.0,351604.0,49.0,Metro,Female,10.0,40.0
36.0,11.0,99212.0,64.0,Rural,Female,3.0,34.0
162.0,8.0,233722.0,20.0,Tier1,Female,5.0,37.0
270.0,28.0,90115.0,42.0,Tier2,Female,9.0,29.0
203.0,43.0,399985.0,48.0,Tier2,Female,1.0,0.0
188.0,14.0,177478.0,56.0,Tier2,Male,10.0,27.0
72.0,78.0,30581.0,36.0,Tier2,Female,3.0,8.0
337.0,45.0,369094.0,35.0,Metro,Female,5.0,24.0
105.0,66.0,232610.0,32.0,Metro,Female,14.0,38.0
332.0,18.0,115366.0,38.0,Tier2,Female,11.0,27.0
,32.0,61754.0,49.0,Tier2,Male,5.0,21.0
2.0,60.0,414675.0,25.0,Metro,Female,4.0,16.0
223.0,16.0,413297.0,68.0,Rural,Male,8.0,3.0
99.0,99.0,282005.0,20.0,Metro,Male,6.0,37.0
182.0,65.0,499472.0,33.0,Tier2,Female,8.0,34.0
60.0,2.0,177048.0,59.0,Tier2,Male,11.0,41.0
140.0,67.0,214085.0,31.0,Metro,Female,6.0,15.0
124.0,35.0,489808.0,42.0,Metro,Female,14.0,25.0
129.0,21.0,233001.0,55.0,Tier2,Male,9.0,28.0
215.0,44.0,163413.0,28.0,Tier2,Male,0.0,27.0
311.0,72.0,5432.0,68.0,Tier1,Female,11.0,28.0
176.0,39.0,162904.0,18.0,Tier2,Male,0.0,20.0
213.0,21.0,329225.0,54.0,Tier1,Male,12.0,42.0
22.0,8.0,172300.0,68.0,Metro,Male,10.0,6.0
157.0,57.0,307503.0,34.0,Tier2,Male,10.0,22.0
203.0,49.0,275558.0,42.0,Tier1,Male,17.0,8.0
187.0,10.0,199898.0,23.0,Tier2,Female,18.0,14.0
260.0,98.0,328399.0,55.0,Tier1,Female,14.0,16.0
125.0,20.0,260947.0,42.0,Tier2,Female,16.0,10.0
361.0,82.0,386580.0,33.0,Rural,Female,15.0,48.0
,15.0,218925.0,64.0,Tier2,Male,17.0,4.0
280.0,18.0,38279.0,33.0,Metro,Female,0.0,39.0
344.0,98.0,445333.0,58.0,Metro,Female,4.0,46.0
74.0,62.0,106279.0,39.0,Metro,Male,8.0,17.0
245.0,49.0,359926.0,50.0,Tier2,Male,11.0,46.0
57.0,82.0,214534.0,25.0,Metro,Female,15.0,14.0
20.0,3.0,65454.0,64.0,Metro,Male,16.0,5.0
272.0,69.0,155965.03888695218,34.0,Metro,Male,1.0,15.0
360.0,44.0,470088.0,43.0,Tier1,Male,13.0,2.0
116.0,77.0,1153211.07616057,58.0,Metro,Female,10.0,24.0
302.0,72.0,247128.0,56.0,Tier1,Female,7.0,37.0
363.0,90.0,106517.0,46.0,Rural,Male,8.0,12.0
131.0,16.0,217356.0,19.0,Tier2,Male,5.0,36.0
206.0,77.0,182926.0,19.0,Tier2,Female,15.0,6.0
348.0,38.0,415510.0,25.0,Tier1,Male,16.0,22.0
142.0,88.0,457474.0,49.0,Metro,Female,17.0,15.0
286.0,57.0,476807.0,37.0,Metro,Female,13.0,10.0
83.0,85.0,,29.0,Tier1,Female,15.0,27.0
297.0,1.0,96660.0,31.0,Tier1,Male,6.0,25.0
224.0,73.0,150208.0,36.0,Tier2,Female,11.0,23.0
285.0,32.0,417692.0,35.0,Tier1,Male,17.0,21.0
344.0,47.0,369187.0,60.0,Tier2,Male,18.0,5.0
324.0,81.0,445309.0,44.0,Tier2,Female,16.0,33.0
98.0,91.0,462312.0,69.0,Metro,Male,7.0,43.0
160.0,36.0,113274.0,32.0,Tier1,Other,18.0,30.0
75.0,36.0,119184.0,38.0,Tier1,Male,17.0,4.0
118.0,42.0,477748.0,44.0,Tier2,Male,4.0,6.0
111.0,2.0,227742.0,30.0,Metro,Male,19.0,17.0
195.0,28.0,58114.0,22.0,Tier1,Female,1.0,31.0
288.0,58.0,499109.0,57.0,Metro,Male,18.0,30.0
195.0,95.0,486364.0,49.0,Metro,Female,4.0,21.0
255.0,66.0,198764.0,36.0,Metro,Female,18.0,13.0
252.0,54.0,448989.0,54.0,Tier1,Female,0.0,13.0
288.0,41.0,92404.0,63.0,Tier2,Male,7.0,15.0
192.0,37.0,87725.0,31.0,Tier2,Female,3.0,30.0
276.0,49.0,308433.0,33.0,Metro,Female,10.0,27.0
305.0,84.0,87808.0,63.0,Tier2,Male,13.0,45.0
39.0,69.0,287626.0,62.0,Tier1,Male,9.0,4.0
227.0,44.0,272255.0,69.0,Metro,Female,13.0,31.0
245.0,18.0,409417.0,,Tier2,Female,17.0,36.0
39.0,12.0,314075.0,58.0,Tier1,Male,4.0,21.0
102.0,99.0,35409.0,49.0,Metro,Female,8.0,12.0
332.0,76.0,271911.0,23.0,Rural,Male,0.0,20.0
321.0,58.0,494622.0,51.0,Tier2,Female,2.0,24.0
211.0,91.0,242895.0,65.0,Metro,Female,3.0,21.0
25.0,38.0,15505.0,45.0,Tier1,Male,15.0,47.0
213.0,48.0,260397.0,22.0,Metro,Female,1.0,27.0
192.0,41.0,562.0,69.0,Tier1,Male,4.0,46.0
337.0,62.0,54091.0,58.0,Tier2,Male,19.0,36.0
61.0,84.0,299029.0,62.0,Tier1,Male,5.0,27.0
40.0,81.0,101398.0,57.0,Rural,Male,8.0,37.0
235.0,79.0,295358.0,52.0,Tier2,Female,12.0,5.0
134.0,66.0,428238.0,26.0,Tier1,Male,11.0,36.0
49.0,39.0,102564.0,31.0,Tier2,Other,5.0,7.0
179.0,34.0,192268.0,26.0,Metro,Male,15.0,30.0
36.0,15.0,281415.0,42.0,Metro,Female,0.0,19.0
,61.0,344116.0,41.0,Tier1,Female,13.0,41.0
,64.0,425685.0,27.0,Metro,Female,17.0,37.0
332.0,9.0,175829.0,43.0,Tier1,Male,6.0,47.0
201.0,45.0,229173.0,65.0,Metro,Female,6.0,37.0
336.0,86.0,496617.0,60.0,Metro,Male,13.0,38.0
95.0,81.0,457068.0,56.0,Metro,Male,8.0,15.0
192.0,80.0,44653.0,56.0,Rural,Male,18.0,24.0
47.0,68.0,420014.0,42.0,Metro,Male,0.0,36.0
354.0,4.0,179849.0,30.0,Rural,Female,2.0,37.0
132.0,25.0,246017.0,38.0,Metro,Male,0.0,0.0
194.0,15.0,407307.0,54.0,Tier1,Male,12.0,43.0
85.0,40.0,336240.0,33.0,Metro,Female,2.0,33.0
65.0,31.0,,54.0,Tier2,Male,13.0,20.0
358.0,23.0,20074.0,59.0,Tier1,Female,15.0,41.0
222.0,13.0,303061.0,24.0,Metro,Female,16.0,8.0
41.0,42.0,71923.0,48.0,Tier2,Male,17.0,26.0
162.0,86.0,10895.0,69.0,Tier2,Male,0.0,37.0
121.0,18.0,211156.0,47.0,Metro,Female,13.0,6.0
238.0,76.0,310602.0,56.0,Rural,Female,17.0,27.0
175.0,92.0,419275.0,38.0,Tier1,Male,5.0,28.0
187.0,55.0,2623636.469601864,56.0,Metro,Male,12.0,42.0
,75.0,25614.0,56.0,Tier2,Female,12.0,33.0
221.0,69.0,325882.0,67.0,Tier1,Female,12.0,22.0
235.0,52.0,452540.0,25.0,Metro,Female,2.0,25.0
38.0,23.0,,55.0,Tier1,Male,13.0,35.0
218.0,28.0,8022.0,23.0,Tier1,Male,1.0,26.0
327.0,31.0,184746.0,35.0,Tier1,Other,16.0,17.0
49.0,86.0,35898.0,34.0,Tier2,Male,5.0,19.0
65.0,30.0,80205.0,61.0,Metro,Male,7.0,49.0
37.0,66.0,,25.0,Tier2,Male,9.0,4.0
98.0,80.0,239404.0,30.0,Rural,Male,6.0,26.0
323.0,46.0,339494.0,19.0,Tier2,Female,14.0,21.0
109.0,49.0,454609.0,35.0,Tier1,Male,7.0,45.0
135.0,35.0,103761.0,48.0,Tier2,Male,4.0,29.0
180.0,26.0,408464.0,33.0,Tier1,Female,15.0,33.0
112.0,38.0,197011.0,24.0,Tier1,Female,11.0,4.0
130.0,41.0,24443.0,51.0,Rural,Male,13.0,41.0
,7.0,40650.0,68.0,Tier1,Female,12.0,12.0
22.0,38.0,409417.0,24.0,Tier1,Female,15.0,20.0
202.0,38.0,465424.0,69.0,Tier2,Female,7.0,14.0
338.0,64.0,374549.0,29.0,Rural,Female,0.0,13.0
60.0,50.0,39847.0,35.0,Metro,Female,2.0,41.0
,91.0,397754.0,22.0,Tier1,Female,10.0,10.0
261.0,27.0,201216.0,68.0,Rural,Female,13.0,26.0
56.0,5.0,210193.0,24.0,Rural,Male,10.0,13.0
283.0,13.0,1706206.8296702595,64.0,Tier1,Male,18.0,6.0
100.0,59.0,395079.0,62.0,Tier1,Male,6.0,21.0
84.0,54.0,130371.0,61.0,Metro,Male,8.0,22.0
180.0,42.0,313097.0,20.0,Tier1,Female,18.0,29.0
58.0,17.0,361428.0,39.0,Tier1,Female,4.0,20.0
7.0,71.0,54957.0,22.0,Tier2,Female,12.0,4.0
9.0,72.0,482167.0,28.0,Tier1,Female,14.0,49.0
139.0,98.0,348956.0,23.0,Metro,Male,13.0,30.0
335.0,96.0,65861.0,33.0,Tier2,Female,7.0,14.0
92.0,85.0,201896.0,63.0,Metro,Male,4.0,42.0
230.0,54.0,,28.0,Tier1,Female,5.0,10.0
163.0,14.0,424162.0,68.0,Tier2,Female,10.0,0.0
285.0,47.0,92642.0,68.0,Tier1,Male,0.0,2.0
337.0,11.0,394172.0,40.0,Tier2,Male,1.0,10.0
263.0,49.0,439414.0,51.0,Metro,Male,9.0,12.0
159.0,99.0,2265.0,39.0,Tier2,Female,12.0,20.0
276.0,28.0,321923.0,30.0,Metro,Female,0.0,9.0
224.0,82.0,231476.0,44.0,Metro,Female,13.0,26.0
41.0,54.0,139142.0,52.0,Tier1,Male,12.0,6.0
358.0,71.0,246569.0,65.0,Tier1,Male,2.0,7.0
213.0,64.0,455568.0,41.0,Tier1,Male,11.0,26.0
162.0,71.0,280150.0,36.0,Tier1,Male,1.0,47.0
1.0,96.0,252669.0,68.0,Tier2,Female,8.0,7.0
283.0,43.0,90464.0,61.0,Metro,Male,1.0,37.0
50.0,70.0,441341.0,42.0,Tier1,Male,15.0,49.0
264.0,94.0,358906.1120400608,18.0,Metro,Female,7.0,7.0
303.0,95.0,350418.0,64.0,Metro,Male,5.0,33.0
,69.0,465021.0,57.0,Tier1,Male,8.0,6.0
6.0,66.0,340147.0,57.0,Tier2,Female,5.0,46.0
146.0,90.0,167485.0,67.0,Tier1,Female,15.0,43.0
353.0,8.0,188796.0,43.0,Metro,Female,4.0,44.0
254.0,77.0,188743.0,62.0,Tier2,Female,7.0,6.0
72.0,44.0,57195.0,33.0,Metro,Male,6.0,16.0
49.0,20.0,396129.0,61.0,Metro,Female,16.0,0.0
10.0,34.0,70033.0,30.0,Metro,Male,9.0,22.0
199.0,22.0,233172.0,51.0,Metro,Female,6.0,28.0
193.0,50.0,313174.0,27.0,Tier2,Female,2.0,32.0
234.0,10.0,320835.0,36.0,Tier2,Male,2.0,5.0
118.0,84.0,151616.0,30.0,Metro,Female,12.0,14.0
196.0,20.0,,19.0,Tier2,Female,13.0,23.0
105.0,49.0,474694.0,27.0,Metro,Female,9.0,2.0
28.0,88.0,198929.0,36.0,Tier1,Male,17.0,49.0
145.0,4.0,67393.0,66.0,Metro,Male,4.0,5.0
54.0,76.0,267350.0,27.0,Metro,Female,2.0,49.0
136.0,66.0,322366.0,42.0,Tier2,Male,12.0,5.0
104.0,42.0,188427.0,64.0,Tier2,Female,3.0,31.0
109.0,32.0,148962.0,54.0,Metro,Male,15.0,10.0
71.0,74.0,302188.0,62.0,Tier1,Female,4.0,2.0
253.0,89.0,393613.0,60.0,Tier1,Female,0.0,47.0
138.0,36.0,92937.0,51.0,Metro,Male,3.0,28.0
61.0,85.0,462848.0,35.0,Metro,Female,13.0,48.0
312.0,96.0,136665.0,47.0,Metro,Male,1.0,42.0
135.0,59.0,,63.0,Tier2,Female,3.0,44.0
,38.0,282029.0,30.0,Tier1,Female,0.0,15.0
236.0,66.0,450205.0,55.0,Metro,Female,5.0,45.0
187.0,82.0,,55.0,Tier2,Male,7.0,10.0
1.0,65.0,195879.0,26.0,Metro,Female,8.0,38.0
327.0,43.0,407746.0,28.0,Tier1,Male,13.0,38.0
104.0,18.0,201555.0,22.0,Metro,Female,12.0,35.0
19.0,73.0,117447.0,24.0,Tier1,Female,14.0,26.0
52.0,92.0,372674.0,39.0,Tier2,Female,9.0,2.0
167.0,89.0,244046.0,67.0,Tier1,Male,4.0,17.0
,11.0,174080.0,57.0,Tier1,Male,8.0,2.0
269.0,73.0,395167.0,,Tier1,Female,16.0,46.0
229.0,13.0,235453.0,30.0,Tier2,Female,15.0,1.0
343.0,31.0,302494.0,22.0,Tier1,Female,0.0,22.0
13.0,85.0,232528.0,61.0,Tier2,Male,2.0,10.0
362.0,84.0,1761441.7936916265,49.0,Metro,Female,5.0,2.0
273.0,42.0,170828.0,43.0,Rural,Male,13.0,2.0
234.0,80.0,341985.0,48.0,Metro,Male,4.0,40.0
271.0,70.0,319462.0,30.0,Metro,Male,9.0,37.0
257.0,67.0,307471.0,49.0,Tier2,Female,4.0,17.0
38.0,62.0,318249.0,56.0,Tier2,Male,15.0,9.0
310.0,27.0,43809.0,33.0,Rural,Male,5.0,19.0
314.0,73.0,330544.0,44.0,Rural,Male,8.0,33.0
318.0,3.0,6620.0,49.0,Metro,Female,14.0,17.0
60.0,1.0,97485.0,42.0,Metro,Female,0.0,13.0
99.0,51.0,268562.0,67.0,Tier2,Female,6.0,27.0
170.0,15.0,296400.0,37.0,Metro,Female,17.0,14.0
320.0,55.0,355898.0,36.0,Tier1,Female,18.0,30.0
333.0,60.0,134531.0,44.0,Tier1,Male,3.0,21.0
317.0,97.0,478184.0,53.0,Tier1,Female,2.0,18.0
38.0,11.0,42682.0,44.0,Metro,Male,6.0,39.0
280.0,11.0,235704.0,51.0,Metro,Male,4.0,37.0
37.0,8.0,365449.0,55.0,Tier2,Male,17.0,17.0
214.0,79.0,468320.0,65.0,Metro,Female,10.0,35.0
322.0,84.0,225396.0,38.0,Tier2,Female,2.0,17.0
35.0,51.0,471882.0,33.0,Tier1,Female,5.0,6.0
104.0,21.0,169484.0,35.0,Metro,Male,14.0,21.0
138.0,6.0,106881.0,48.0,Metro,Male,11.0,10.0
72.0,44.0,19597.0,39.0,Metro,Male,13.0,26.0
145.0,47.0,167183.0,24.0,Tier2,Male,17.0,1.0
22.0,24.0,497076.0,40.0,Tier1,Female,9.0,40.0
79.0,51.0,1457937.2595278823,69.0,Metro,Male,8.0,7.0
300.0,16.0,400068.0,59.0,Metro,Female,12.0,45.0
,5.0,348914.0,19.0,Tier1,Male,0.0,10.0
347.0,14.0,448347.0,21.0,Metro,Female,0.0,11.0
,25.0,64356.0,29.0,Metro,Female,4.0,10.0
207.0,44.0,206219.0,26.0,Metro,Male,15.0,18.0
142.0,10.0,467499.0,34.0,Metro,Female,15.0,37.0
309.0,9.0,2239.0,32.0,Metro,Female,11.0,31.0
295.0,1.0,482106.0,68.0,Tier1,Female,18.0,5.0
330.0,61.0,161877.0,27.0,Tier2,Male,14.0,22.0
143.0,70.0,169367.0,29.0,Metro,Male,17.0,1.0
334.0,37.0,104738.0,44.0,Metro,Female,0.0,48.0
300.0,67.0,429892.0,67.0,Tier2,Female,2.0,30.0
83.0,4.0,34233.0,68.0,Tier2,Male,16.0,4.0
83.0,65.0,114944.0,64.0,Tier1,Female,3.0,24.0
74.0,55.0,380340.0,,Tier1,Female,12.0,19.0
